asof,S,r,q,T,K,type,mid,bid,ask,volume,openInterest,expiration
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,320.0,P,1.375,1.36,1.39,145.0,7612.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,325.0,P,1.545,1.53,1.56,221.0,2556.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,330.0,P,1.7349999999999999,1.72,1.75,189.0,3530.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,335.0,P,1.955,1.94,1.97,194.0,3447.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,340.0,P,2.215,2.2,2.23,541.0,4255.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,345.0,P,2.525,2.51,2.54,312.0,1989.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,350.0,P,2.9000000000000004,2.89,2.91,1872.0,13848.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,355.0,P,3.325,3.3,3.35,551.0,8572.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,360.0,P,3.8499999999999996,3.8,3.9,675.0,6917.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,365.0,P,4.45,4.4,4.5,498.0,4666.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,370.0,P,5.175000000000001,5.15,5.2,1369.0,8627.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,375.0,P,6.025,6.0,6.05,1480.0,3501.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,380.0,P,7.0,6.95,7.05,3088.0,9912.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,385.0,P,8.175,8.15,8.2,1407.0,3461.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,390.0,P,9.5,9.45,9.55,2644.0,6126.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,395.0,P,11.025,11.0,11.05,335.0,3361.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,400.0,P,12.775,12.75,12.8,11801.0,14794.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,405.0,P,14.725000000000001,14.65,14.8,1055.0,3617.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,410.0,P,16.875,16.85,16.9,1725.0,5598.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,415.0,P,19.325,19.25,19.4,1140.0,3472.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,420.0,P,21.975,21.9,22.05,849.0,7538.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,425.0,P,24.85,24.75,24.95,119.0,4634.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,430.0,P,27.975,27.85,28.1,1329.0,5342.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,435.0,P,31.25,31.2,31.3,44.0,1946.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,440.0,P,34.8,34.55,35.05,344.0,6335.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,445.0,P,38.55,38.3,38.8,26.0,2034.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,450.0,P,42.475,42.2,42.75,72.0,7010.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,455.0,P,46.625,46.3,46.95,72.0,979.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,460.0,P,50.875,50.45,51.3,103.0,3733.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,465.0,P,55.2,54.35,56.05,1.0,327.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,470.0,P,59.6,59.35,59.85,15.0,2519.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,475.0,P,64.4,64.0,64.8,118.0,582.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,480.0,P,69.1,68.7,69.5,53.0,1338.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,485.0,P,73.775,72.9,74.65,2.0,66.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,490.0,P,78.55,78.1,79.0,54.0,1020.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,495.0,P,83.44999999999999,82.55,84.35,2.0,24.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,500.0,P,88.325,87.95,88.7,413.0,6267.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,505.0,P,93.25,92.4,94.1,1.0,19.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,510.0,P,98.19999999999999,97.35,99.05,3.0,275.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,515.0,P,103.175,102.35,104.0,21.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,520.0,P,108.2,107.45,108.95,22.0,500.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,525.0,P,113.15,112.4,113.9,330.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,530.0,P,118.075,117.65,118.5,34.0,5.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,535.0,P,123.15,122.3,124.0,1.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,540.0,P,128.075,127.65,128.5,14.0,2.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,545.0,P,133.15,132.3,134.0,275.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,550.0,P,138.075,137.7,138.45,100.0,3.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,555.0,P,143.15,142.3,144.0,180.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,560.0,P,148.075,147.65,148.5,100.0,3.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,565.0,P,153.15,152.3,154.0,140.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,570.0,P,158.025,157.55,158.5,14.0,2.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,575.0,P,163.15,162.4,163.9,1.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,580.0,P,168.15,167.3,169.0,1.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,585.0,P,173.15,172.3,174.0,,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,590.0,P,178.15,177.3,179.0,1.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,595.0,P,183.15,182.3,184.0,1.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,600.0,P,188.0,187.6,188.4,282.0,49.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,605.0,P,193.15,192.3,194.0,20.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,610.0,P,198.15,197.3,199.0,1100.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,615.0,P,203.15,202.3,204.0,,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,620.0,P,208.15,207.3,209.0,727.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,630.0,P,218.15,217.3,219.0,1.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,635.0,P,223.15,222.3,224.0,,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,640.0,P,228.15,227.3,229.0,30.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,650.0,P,238.15,237.4,238.9,7940.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,660.0,P,248.15,247.3,249.0,1.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,665.0,P,253.15,252.3,254.0,1.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,670.0,P,258.15,257.3,259.0,1.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,675.0,P,263.15,262.4,263.9,,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,680.0,P,251.725,250.95,252.5,2.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,690.0,P,255.875,254.35,257.4,14.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,700.0,P,288.15,287.4,288.9,10.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,710.0,P,281.725,280.95,282.5,1.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,720.0,P,308.15,307.3,309.0,2.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,730.0,P,318.15,317.3,319.0,1.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,740.0,P,328.15,327.3,329.0,1.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,750.0,P,315.35,314.25,316.45,15.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,760.0,P,327.675,326.5,328.85,20.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,770.0,P,335.4,333.9,336.9,15.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,780.0,P,347.9,346.75,349.05,27.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,790.0,P,378.15,377.3,379.0,1.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,800.0,P,365.4,364.05,366.75,1.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,810.0,P,377.85,376.65,379.05,3.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,820.0,P,387.675,386.5,388.85,1.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,830.0,P,397.625,396.45,398.8,1.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,840.0,P,407.85,406.65,409.05,2.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,850.0,P,417.625,416.55,418.7,8.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,860.0,P,427.65,426.5,428.8,10.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,870.0,P,458.15,457.3,459.0,2.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,880.0,P,445.975,444.65,447.3,1.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,890.0,P,458.025,456.8,459.25,,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,900.0,P,467.625,466.55,468.7,330.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,910.0,P,477.85,476.65,479.05,450.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,920.0,P,487.9,486.75,489.05,505.0,0.0,2026-03-20
2026-02-21,411.82000732421875,0.03,0.0,0.0721336961036276,930.0,P,495.4,493.9,496.9,1.0,0.0,2026-03-20
